partida_id,clave_csi,capitulo,cap_nombre,partida_desc,partida_unidad,n_insumos_mo_eq,ficha,ficha_desc,ficha_unidad,ficha_pagina,score
709e52cc-dabf-4d19-8609-0262c9287442,22 13 13.4,22,Plomería,"Suministro e Instalación de Tee de PVC de 2""",PZA,1,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.5
709e52cc-dabf-4d19-8609-0262c9287442,22 13 13.4,22,Plomería,"Suministro e Instalación de Tee de PVC de 2""",PZA,1,F101005,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-13.5",M.L.,543,0.5
709e52cc-dabf-4d19-8609-0262c9287442,22 13 13.4,22,Plomería,"Suministro e Instalación de Tee de PVC de 2""",PZA,1,F101006,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-17",M.L.,544,0.5
e695c407-37c2-4912-8230-147d53c31c22,22 13 13.5,22,Plomería,"Suministro e Instalación de Sifón de PVC de 2""",PZA,1,F101001,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-13.5",M.L.,539,0.5
e695c407-37c2-4912-8230-147d53c31c22,22 13 13.5,22,Plomería,"Suministro e Instalación de Sifón de PVC de 2""",PZA,1,F101002,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-17",M.L.,540,0.5
e695c407-37c2-4912-8230-147d53c31c22,22 13 13.5,22,Plomería,"Suministro e Instalación de Sifón de PVC de 2""",PZA,1,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.5
e695c407-37c2-4912-8230-147d53c31c22,22 13 13.5,22,Plomería,"Suministro e Instalación de Sifón de PVC de 2""",PZA,1,F101005,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-13.5",M.L.,543,0.5
e695c407-37c2-4912-8230-147d53c31c22,22 13 13.5,22,Plomería,"Suministro e Instalación de Sifón de PVC de 2""",PZA,1,F101006,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-17",M.L.,544,0.5
6c920343-e062-46c1-928a-f72000aefdf5,22 13 13.6,22,Plomería,"Suministro e Instalación de Tubería de PVC de 3"" SDR 41",M,2,F101022,"SUMINISTRO DE TUBERIA PVC DE 2"" RD-41",M.L.,560,0.6
6c920343-e062-46c1-928a-f72000aefdf5,22 13 13.6,22,Plomería,"Suministro e Instalación de Tubería de PVC de 3"" SDR 41",M,2,F101032,"SUMINISTRO DE TUBERIA PVC DE 3"" RD-41",M.L.,570,0.6
6c920343-e062-46c1-928a-f72000aefdf5,22 13 13.6,22,Plomería,"Suministro e Instalación de Tubería de PVC de 3"" SDR 41",M,2,F101040,"SUMINISTRO DE TUBERIA PVC DE 4"" RD-41",M.L.,578,0.6
6c920343-e062-46c1-928a-f72000aefdf5,22 13 13.6,22,Plomería,"Suministro e Instalación de Tubería de PVC de 3"" SDR 41",M,2,F101047,"SUMINISTRO DE TUBERIA PVC DE 6"" RD-41",M.L.,585,0.6
6c920343-e062-46c1-928a-f72000aefdf5,22 13 13.6,22,Plomería,"Suministro e Instalación de Tubería de PVC de 3"" SDR 41",M,2,F101053,"SUMINISTRO DE TUBERIA PVC DE 8"" RD-41",M.L.,591,0.6
52860cd6-9388-4214-92b7-4f16970c429b,22 13 13.7,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 45°",PZA,1,F270032,SUMINISTRO E INSTALACION DE CANAL DE PVC,ML,1107,0.5
52860cd6-9388-4214-92b7-4f16970c429b,22 13 13.7,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 45°",PZA,1,F101001,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-13.5",M.L.,539,0.4
52860cd6-9388-4214-92b7-4f16970c429b,22 13 13.7,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 45°",PZA,1,F101002,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-17",M.L.,540,0.4
52860cd6-9388-4214-92b7-4f16970c429b,22 13 13.7,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 45°",PZA,1,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.4
52860cd6-9388-4214-92b7-4f16970c429b,22 13 13.7,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 45°",PZA,1,F101005,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-13.5",M.L.,543,0.4
25439fd0-9473-437a-abb5-e75b6a42501e,22 13 13.9,22,Plomería,"Suministro e Instalación de Tee de PVC de 3""",PZA,1,F101001,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-13.5",M.L.,539,0.5
25439fd0-9473-437a-abb5-e75b6a42501e,22 13 13.9,22,Plomería,"Suministro e Instalación de Tee de PVC de 3""",PZA,1,F101002,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-17",M.L.,540,0.5
25439fd0-9473-437a-abb5-e75b6a42501e,22 13 13.9,22,Plomería,"Suministro e Instalación de Tee de PVC de 3""",PZA,1,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.5
25439fd0-9473-437a-abb5-e75b6a42501e,22 13 13.9,22,Plomería,"Suministro e Instalación de Tee de PVC de 3""",PZA,1,F101005,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-13.5",M.L.,543,0.5
25439fd0-9473-437a-abb5-e75b6a42501e,22 13 13.9,22,Plomería,"Suministro e Instalación de Tee de PVC de 3""",PZA,1,F101006,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-17",M.L.,544,0.5
a541e017-fb0f-476e-8ea4-8fd4266e65ca,22 13 13.10,22,Plomería,"Suministro e Instalación de Reductor de PVC de 3"" a 2""",PZA,1,F101001,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-13.5",M.L.,539,0.5
a541e017-fb0f-476e-8ea4-8fd4266e65ca,22 13 13.10,22,Plomería,"Suministro e Instalación de Reductor de PVC de 3"" a 2""",PZA,1,F101002,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-17",M.L.,540,0.5
a541e017-fb0f-476e-8ea4-8fd4266e65ca,22 13 13.10,22,Plomería,"Suministro e Instalación de Reductor de PVC de 3"" a 2""",PZA,1,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.5
a541e017-fb0f-476e-8ea4-8fd4266e65ca,22 13 13.10,22,Plomería,"Suministro e Instalación de Reductor de PVC de 3"" a 2""",PZA,1,F101005,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-13.5",M.L.,543,0.5
a541e017-fb0f-476e-8ea4-8fd4266e65ca,22 13 13.10,22,Plomería,"Suministro e Instalación de Reductor de PVC de 3"" a 2""",PZA,1,F101006,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-17",M.L.,544,0.5
490cff7c-f16b-4b05-b8be-d654be983822,22 13 13.11,22,Plomería,"Suministro e Instalación de Tubería de PVC de 4"" SDR 41",M,2,F101022,"SUMINISTRO DE TUBERIA PVC DE 2"" RD-41",M.L.,560,0.6
490cff7c-f16b-4b05-b8be-d654be983822,22 13 13.11,22,Plomería,"Suministro e Instalación de Tubería de PVC de 4"" SDR 41",M,2,F101032,"SUMINISTRO DE TUBERIA PVC DE 3"" RD-41",M.L.,570,0.6
490cff7c-f16b-4b05-b8be-d654be983822,22 13 13.11,22,Plomería,"Suministro e Instalación de Tubería de PVC de 4"" SDR 41",M,2,F101040,"SUMINISTRO DE TUBERIA PVC DE 4"" RD-41",M.L.,578,0.6
490cff7c-f16b-4b05-b8be-d654be983822,22 13 13.11,22,Plomería,"Suministro e Instalación de Tubería de PVC de 4"" SDR 41",M,2,F101047,"SUMINISTRO DE TUBERIA PVC DE 6"" RD-41",M.L.,585,0.6
490cff7c-f16b-4b05-b8be-d654be983822,22 13 13.11,22,Plomería,"Suministro e Instalación de Tubería de PVC de 4"" SDR 41",M,2,F101053,"SUMINISTRO DE TUBERIA PVC DE 8"" RD-41",M.L.,591,0.6
615d92b0-56d1-4f4f-933e-93d8ed9b887e,22 13 13.12,22,Plomería,"Suministro e Instalación de Codo de PVC de 4"" a 45°",PZA,1,F270032,SUMINISTRO E INSTALACION DE CANAL DE PVC,ML,1107,0.5
615d92b0-56d1-4f4f-933e-93d8ed9b887e,22 13 13.12,22,Plomería,"Suministro e Instalación de Codo de PVC de 4"" a 45°",PZA,1,F101001,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-13.5",M.L.,539,0.4
615d92b0-56d1-4f4f-933e-93d8ed9b887e,22 13 13.12,22,Plomería,"Suministro e Instalación de Codo de PVC de 4"" a 45°",PZA,1,F101002,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-17",M.L.,540,0.4
615d92b0-56d1-4f4f-933e-93d8ed9b887e,22 13 13.12,22,Plomería,"Suministro e Instalación de Codo de PVC de 4"" a 45°",PZA,1,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.4
615d92b0-56d1-4f4f-933e-93d8ed9b887e,22 13 13.12,22,Plomería,"Suministro e Instalación de Codo de PVC de 4"" a 45°",PZA,1,F101005,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-13.5",M.L.,543,0.4
ce865445-2a97-44b4-8b27-9a6f254854f6,22 13 13.13,22,Plomería,"Suministro e Instalación de Yee de PVC de 4""",PZA,1,F101001,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-13.5",M.L.,539,0.5
ce865445-2a97-44b4-8b27-9a6f254854f6,22 13 13.13,22,Plomería,"Suministro e Instalación de Yee de PVC de 4""",PZA,1,F101002,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-17",M.L.,540,0.5
ce865445-2a97-44b4-8b27-9a6f254854f6,22 13 13.13,22,Plomería,"Suministro e Instalación de Yee de PVC de 4""",PZA,1,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.5
ce865445-2a97-44b4-8b27-9a6f254854f6,22 13 13.13,22,Plomería,"Suministro e Instalación de Yee de PVC de 4""",PZA,1,F101005,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-13.5",M.L.,543,0.5
ce865445-2a97-44b4-8b27-9a6f254854f6,22 13 13.13,22,Plomería,"Suministro e Instalación de Yee de PVC de 4""",PZA,1,F101006,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-17",M.L.,544,0.5
40b09771-452e-4f92-b368-36a32fb120a0,22 13 13.14,22,Plomería,"Suministro e Instalación de Reductor de PVC de 4"" a 3""",PZA,1,F101001,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-13.5",M.L.,539,0.5
40b09771-452e-4f92-b368-36a32fb120a0,22 13 13.14,22,Plomería,"Suministro e Instalación de Reductor de PVC de 4"" a 3""",PZA,1,F101002,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-17",M.L.,540,0.5
40b09771-452e-4f92-b368-36a32fb120a0,22 13 13.14,22,Plomería,"Suministro e Instalación de Reductor de PVC de 4"" a 3""",PZA,1,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.5
40b09771-452e-4f92-b368-36a32fb120a0,22 13 13.14,22,Plomería,"Suministro e Instalación de Reductor de PVC de 4"" a 3""",PZA,1,F101005,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-13.5",M.L.,543,0.5
40b09771-452e-4f92-b368-36a32fb120a0,22 13 13.14,22,Plomería,"Suministro e Instalación de Reductor de PVC de 4"" a 3""",PZA,1,F101006,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-17",M.L.,544,0.5
9f946e23-0cd6-4f87-b289-b3ddf3e9332b,22 13 13.15,22,Plomería,"Suministro e Instalación de Reductor de PVC de 4"" a 2""",PZA,1,F101001,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-13.5",M.L.,539,0.5
9f946e23-0cd6-4f87-b289-b3ddf3e9332b,22 13 13.15,22,Plomería,"Suministro e Instalación de Reductor de PVC de 4"" a 2""",PZA,1,F101002,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-17",M.L.,540,0.5
9f946e23-0cd6-4f87-b289-b3ddf3e9332b,22 13 13.15,22,Plomería,"Suministro e Instalación de Reductor de PVC de 4"" a 2""",PZA,1,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.5
9f946e23-0cd6-4f87-b289-b3ddf3e9332b,22 13 13.15,22,Plomería,"Suministro e Instalación de Reductor de PVC de 4"" a 2""",PZA,1,F101005,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-13.5",M.L.,543,0.5
9f946e23-0cd6-4f87-b289-b3ddf3e9332b,22 13 13.15,22,Plomería,"Suministro e Instalación de Reductor de PVC de 4"" a 2""",PZA,1,F101006,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-17",M.L.,544,0.5
5c2bf9f9-12da-4a04-9664-68d2bab51ae4,22 13 53.4,22,Plomería,Fosa Séptica de Bloque de 1.50x1.50x1.50m = 3.375m3,GLOBAL,4,F113010,ADEMADO EN FOSA DE LETRINA (BLOQUE),M.L.,715,0.5
55c81630-b162-4f81-918e-67c634321f18,22 13 53.1,22,Plomería,Caja de Registro para Agua Residual de 50 x 50 x 50 cms,PZA,2,F111003,CAJA DE REGISTRO DE 50X50X5,UNID.,689,0.667
55c81630-b162-4f81-918e-67c634321f18,22 13 53.1,22,Plomería,Caja de Registro para Agua Residual de 50 x 50 x 50 cms,PZA,2,F111004,CAJA DE REGISTRO DE 85X85X65,UNID,690,0.667
55c81630-b162-4f81-918e-67c634321f18,22 13 53.1,22,Plomería,Caja de Registro para Agua Residual de 50 x 50 x 50 cms,PZA,2,F111005,CAJA DE REGISTRO DE 90X90X80,UNID,691,0.667
55c81630-b162-4f81-918e-67c634321f18,22 13 53.1,22,Plomería,Caja de Registro para Agua Residual de 50 x 50 x 50 cms,PZA,2,F111002,CAJA DE REGISTRO DE 40X40X60 CM.,UNID,688,0.5
55c81630-b162-4f81-918e-67c634321f18,22 13 53.1,22,Plomería,Caja de Registro para Agua Residual de 50 x 50 x 50 cms,PZA,2,F232010,"CAJA DE REGISTRO, TOMA Y ZANJA FILTRANTE",UNID,994,0.4
4e9d422a-421f-4023-aad1-97e9301e0b59,22 14 16.1,22,Plomería,"Suministro e Instalación de Tubería de PVC de 3""",M,2,F101001,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-13.5",M.L.,539,0.5
4e9d422a-421f-4023-aad1-97e9301e0b59,22 14 16.1,22,Plomería,"Suministro e Instalación de Tubería de PVC de 3""",M,2,F101002,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-17",M.L.,540,0.5
4e9d422a-421f-4023-aad1-97e9301e0b59,22 14 16.1,22,Plomería,"Suministro e Instalación de Tubería de PVC de 3""",M,2,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.5
4e9d422a-421f-4023-aad1-97e9301e0b59,22 14 16.1,22,Plomería,"Suministro e Instalación de Tubería de PVC de 3""",M,2,F101005,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-13.5",M.L.,543,0.5
4e9d422a-421f-4023-aad1-97e9301e0b59,22 14 16.1,22,Plomería,"Suministro e Instalación de Tubería de PVC de 3""",M,2,F101006,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-17",M.L.,544,0.5
2af31688-46f9-4608-851a-e39c5f8d00db,22 14 16.2,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 45°",PZA,1,F270032,SUMINISTRO E INSTALACION DE CANAL DE PVC,ML,1107,0.5
2af31688-46f9-4608-851a-e39c5f8d00db,22 14 16.2,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 45°",PZA,1,F101001,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-13.5",M.L.,539,0.4
2af31688-46f9-4608-851a-e39c5f8d00db,22 14 16.2,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 45°",PZA,1,F101002,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-17",M.L.,540,0.4
2af31688-46f9-4608-851a-e39c5f8d00db,22 14 16.2,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 45°",PZA,1,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.4
2af31688-46f9-4608-851a-e39c5f8d00db,22 14 16.2,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 45°",PZA,1,F101005,"SUMINISTRO DE TUBERIA PVC DE 3/4"" RD-13.5",M.L.,543,0.4
df9fb988-893d-4f98-a930-6277bd240d36,22 14 16.3,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 90°",PZA,1,F270032,SUMINISTRO E INSTALACION DE CANAL DE PVC,ML,1107,0.5
df9fb988-893d-4f98-a930-6277bd240d36,22 14 16.3,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 90°",PZA,1,F101001,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-13.5",M.L.,539,0.4
df9fb988-893d-4f98-a930-6277bd240d36,22 14 16.3,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 90°",PZA,1,F101002,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-17",M.L.,540,0.4
df9fb988-893d-4f98-a930-6277bd240d36,22 14 16.3,22,Plomería,"Suministro e Instalación de Codo de PVC de 3"" a 90°",PZA,1,F101003,"SUMINISTRO DE TUBERIA PVC DE 1/2"" RD-26",M.L.,541,0.4
